"","OBEC","NAZEVOBCE","NAZEVNUTS","HLASY_07","PL_HL_CELK","zeman_pct"
"5606",539546,"Petrov","Praha-západ",113,369,30.6233062330623
"5607",574481,"Studnice","Náchod",184,601,30.6156405990017
"5608",599751,"Modřovice","Příbram",15,49,30.6122448979592
"5609",532738,"Pletený Újezd","Kladno",86,281,30.6049822064057
"5610",563692,"Lučany nad Nisou","Jablonec nad Nisou",295,964,30.6016597510373
"5611",548359,"Ostrov","Havlíčkův Brod",26,85,30.5882352941176
"5612",533785,"Tuklaty","Kolín",155,507,30.5719921104536
"5613",576140,"Borovnice","Rychnov nad Kněžnou",55,180,30.5555555555556
"5614",596531,"Radešínská Svratka","Žďár nad Sázavou",95,311,30.5466237942122
"5615",535907,"Chotýčany","České Budějovice",40,131,30.5343511450382
"5616",539708,"Středokluky","Praha-západ",185,606,30.5280528052805
"5617",545571,"Křemže","Český Krumlov",451,1478,30.5142083897158
"5618",569941,"Divec","Hradec Králové",36,118,30.5084745762712
"5619",532967,"Třebíz","Kladno",43,141,30.4964539007092
"5620",571687,"Klášterní Skalice","Kolín",25,82,30.4878048780488
"5621",549738,"Ponětovice","Brno-venkov",64,210,30.4761904761905
"5622",570338,"Zborov","Šumperk",39,128,30.46875
"5623",530425,"Dalešice","Jablonec nad Nisou",35,115,30.4347826086957
"5624",537195,"Zábrdí","Prachatice",14,46,30.4347826086957
"5625",576701,"Rokytnice v Orlických horách","Rychnov nad Kněžnou",296,973,30.4213771839671
"5626",580279,"Horní Čermná","Ústí nad Orlicí",181,595,30.4201680672269
"5627",574449,"Kosořín","Ústí nad Orlicí",31,102,30.3921568627451
"5628",585441,"Ludkovice","Zlín",124,408,30.3921568627451
"5629",580708,"Svatý Jiří","Ústí nad Orlicí",55,181,30.3867403314917
"5630",540820,"Nedrahovice","Příbram",79,260,30.3846153846154
"5631",563226,"Měděnec","Chomutov",24,79,30.379746835443
"5632",540111,"Dobříš","Příbram",1389,4573,30.3739339602012
"5633",569852,"Běleč nad Orlicí","Hradec Králové",65,214,30.3738317757009
"5634",537501,"Milovice","Nymburk",1121,3692,30.3629469122427
"5635",568309,"Tisá","Ústí nad Labem",153,504,30.3571428571429
"5636",585254,"Hostišová","Zlín",68,224,30.3571428571429
"5637",560430,"Zhoř u Tábora","Tábor",27,89,30.3370786516854
"5638",571792,"Kozomín","Mělník",64,211,30.3317535545024
"5639",579262,"Horní Maršov","Trutnov",175,577,30.3292894280763
"5640",584029,"Troubsko","Brno-venkov",376,1240,30.3225806451613
"5641",537063,"Bratronice","Strakonice",10,33,30.3030303030303
"5642",597171,"Žďárec","Brno-venkov",70,231,30.3030303030303
"5643",513628,"Klokočná","Praha-východ",43,142,30.2816901408451
"5644",574635,"Vysoká Srbská","Náchod",43,142,30.2816901408451
"5645",575682,"Srch","Pardubice",274,905,30.2762430939227
"5646",538787,"Sluštice","Praha-východ",79,261,30.2681992337165
"5647",526169,"Branná","Šumperk",46,152,30.2631578947368
"5648",560669,"Skrýchov u Malšic","Tábor",23,76,30.2631578947368
"5649",577481,"Roztoky u Semil","Semily",23,76,30.2631578947368
"5650",567167,"Hora Svaté Kateřiny","Most",65,215,30.2325581395349
"5651",532991,"Úhonice","Praha-západ",181,599,30.2170283806344
"5652",551007,"Brno-Královo Pole","Brno-město",3858,12768,30.2161654135338
"5653",542385,"Skryje","Rakovník",29,96,30.2083333333333
"5654",583669,"Popůvky","Brno-venkov",225,745,30.2013422818792
"5655",571288,"Zahořany","Praha-západ",51,169,30.1775147928994
"5656",529516,"Čerčany","Benešov",443,1468,30.1771117166213
"5657",580121,"Dolní Dobrouč","Ústí nad Orlicí",442,1466,30.150068212824
"5658",534854,"Hořany","Nymburk",22,73,30.1369863013699
"5659",573973,"Česká Čermná","Náchod",91,302,30.1324503311258
"5660",569364,"Radostín","Havlíčkův Brod",25,83,30.1204819277108
"5661",587109,"Dyjice","Jihlava",25,83,30.1204819277108
"5662",574210,"Machov","Náchod",181,601,30.1164725457571
"5663",535877,"Komařice","České Budějovice",53,176,30.1136363636364
"5664",513237,"Polní Chrčice","Kolín",28,93,30.1075268817204
"5665",531405,"Kobylnice","Kutná Hora",28,93,30.1075268817204
"5666",535664,"Doubravice","České Budějovice",56,186,30.1075268817204
"5667",512991,"Drnek","Kladno",31,103,30.0970873786408
"5668",552020,"Hlušovice","Olomouc",127,422,30.0947867298578
"5669",583227,"Kovalovice","Brno-venkov",108,359,30.08356545961
"5670",530352,"Ostředek","Benešov",61,203,30.0492610837438
"5671",551228,"Brno-Komín","Brno-město",1308,4353,30.0482425913163
"5672",577316,"Mírová pod Kozákovem","Semily",280,932,30.0429184549356
"5673",541991,"Lány","Kladno",336,1119,30.0268096514745
"5674",563609,"Jenišovice","Jablonec nad Nisou",181,603,30.016583747927
"5675",545295,"Skalička","Brno-venkov",27,90,30
"5676",545431,"Brloh","Český Krumlov",156,520,30
"5677",561282,"Lhota-Vlasenice","Pelhřimov",15,50,30
"5678",561517,"Přeborov","Písek",27,90,30
"5679",563650,"Dlouhá Lhota","Tábor",27,90,30
"5680",571172,"Kobylnice","Mladá Boleslav",24,80,30
"5681",599395,"Ostrov","Benešov",9,30,30
"5682",557366,"Velhartice","Klatovy",137,457,29.9781181619256
"5683",531545,"Mořina","Beroun",131,437,29.9771167048055
"5684",550213,"Heršpice","Vyškov",131,437,29.9771167048055
"5685",580040,"České Heřmanice","Ústí nad Orlicí",95,317,29.9684542586751
"5686",585939,"Vizovice","Zlín",760,2536,29.9684542586751
"5687",574490,"Suchý Důl","Náchod",68,227,29.9559471365639
"5688",532525,"Kyšice","Kladno",103,344,29.9418604651163
"5689",511633,"Bocanovice","Frýdek-Místek",70,234,29.9145299145299
"5690",546577,"Pulečný","Jablonec nad Nisou",67,224,29.9107142857143
"5691",553751,"Chrastavice","Domažlice",67,224,29.9107142857143
"5692",533912,"Mořinka","Beroun",29,97,29.8969072164948
"5693",534901,"Kokořín","Mělník",55,184,29.8913043478261
"5694",585467,"Lukov","Zlín",295,987,29.8885511651469
"5695",596370,"Otín","Žďár nad Sázavou",49,164,29.8780487804878
"5696",599204,"Korkyně","Příbram",23,77,29.8701298701299
"5697",584011,"Trboušany","Brno-venkov",63,211,29.8578199052133
"5698",533793,"Korno","Beroun",20,67,29.8507462686567
"5699",587834,"Řásná","Jihlava",40,134,29.8507462686567
"5700",538914,"Lázně Toušeň","Praha-východ",188,630,29.8412698412698
"5701",551325,"Brno-Bosonohy","Brno-město",392,1314,29.8325722983257
"5702",533271,"Český Brod","Kolín",1014,3400,29.8235294117647
"5703",534781,"Dřísy","Praha-východ",147,493,29.8174442190669
"5704",539155,"Čisovice","Praha-západ",169,567,29.8059964726631
"5705",533203,"Králův Dvůr","Beroun",1115,3742,29.7969000534474
"5706",534170,"Ledečko","Kutná Hora",28,94,29.7872340425532
"5707",548278,"Břevnice","Havlíčkův Brod",28,94,29.7872340425532
"5708",562041,"Lesná","Pelhřimov",14,47,29.7872340425532
"5709",568996,"Leškovice","Havlíčkův Brod",14,47,29.7872340425532
"5710",572985,"Třebosice","Pardubice",36,121,29.7520661157025
"5711",536539,"Milejovice","Strakonice",11,37,29.7297297297297
"5712",573965,"Červený Kostelec","Náchod",1294,4353,29.7266253158741
"5713",574198,"Spojil","Pardubice",93,313,29.7124600638978
"5714",575011,"Horní Ředice","Pardubice",153,515,29.7087378640777
"5715",563854,"Zásada","Jablonec nad Nisou",142,478,29.7071129707113
"5716",513512,"Zduchovice","Příbram",57,192,29.6875
"5717",577308,"Lomnice nad Popelkou","Semily",874,2944,29.6875
"5718",584274,"Železné","Brno-venkov",84,283,29.6819787985866
"5719",545074,"Staré Hodějovice","České Budějovice",203,684,29.6783625730994
"5720",599514,"Březovice","Mladá Boleslav",46,155,29.6774193548387
"5721",546615,"Kunžak","Jindřichův Hradec",232,782,29.6675191815857
"5722",535141,"Ovčáry","Mělník",70,236,29.6610169491525
"5723",549169,"Kbelnice","Jičín",35,118,29.6610169491525
"5724",581259,"Žamberk","Ústí nad Orlicí",945,3188,29.642409033877
"5725",544370,"Lidečko","Vsetín",283,955,29.6335078534031
"5726",532878,"Chleby","Benešov",8,27,29.6296296296296
"5727",551171,"Brno-Jundrov","Brno-město",703,2373,29.6249473240624
"5728",586544,"Skoronice","Hodonín",92,311,29.5819935691318
"5729",558788,"Dolany","Plzeň-sever",42,142,29.5774647887324
"5730",580589,"Líšnice","Ústí nad Orlicí",126,426,29.5774647887324
"5731",535133,"Obříství","Mělník",181,612,29.5751633986928
"5732",535362,"Záryby","Praha-východ",149,504,29.5634920634921
"5733",547077,"Samotišky","Olomouc",216,731,29.5485636114911
"5734",555452,"Pernink","Karlovy Vary",114,386,29.5336787564767
"5735",529893,"Nicov","Prachatice",18,61,29.5081967213115
"5736",599590,"Podmoky","Nymburk",28,95,29.4736842105263
"5737",585769,"Slopné","Zlín",104,353,29.4617563739377
"5738",536024,"Klášter Hradiště nad Jizerou","Mladá Boleslav",134,455,29.4505494505495
"5739",598755,"Putimov","Pelhřimov",48,163,29.4478527607362
"5740",532193,"Lštění","Benešov",68,231,29.4372294372294
"5741",561894,"Okrouhlá","Česká Lípa",88,299,29.4314381270903
"5742",534811,"Podhradí","Zlín",35,119,29.4117647058824
"5743",548693,"Svídnice","Rychnov nad Kněžnou",25,85,29.4117647058824
"5744",549941,"Rosička","Žďár nad Sázavou",10,34,29.4117647058824
"5745",596892,"Tišnovská Nová Ves","Brno-venkov",15,51,29.4117647058824
"5746",550990,"Brno-Žabovřesky","Brno-město",3333,11336,29.4019054340155
"5747",538574,"Odolena Voda","Praha-východ",855,2909,29.3915434857339
"5748",537268,"Jizbice","Nymburk",57,194,29.3814432989691
"5749",513113,"Malé Přítočno","Kladno",42,143,29.3706293706294
"5750",587621,"Opatov","Jihlava",37,126,29.3650793650794
"5751",530387,"Radvanec","Česká Lípa",32,109,29.3577981651376
"5752",532070,"Běloky","Kladno",32,109,29.3577981651376
"5753",577049,"Bystrá nad Jizerou","Semily",22,75,29.3333333333333
"5754",579866,"Zlatá Olešnice","Trutnov",22,75,29.3333333333333
"5755",583171,"Jinačovice","Brno-venkov",127,433,29.3302540415704
"5756",572900,"Holín","Jičín",105,358,29.3296089385475
"5757",549703,"Oslov","Písek",56,191,29.3193717277487
"5758",536547,"Přechovice","Strakonice",17,58,29.3103448275862
"5759",552453,"Chotěmice","Tábor",17,58,29.3103448275862
"5760",570982,"Tuřice","Mladá Boleslav",51,174,29.3103448275862
"5761",531952,"Všeradice","Beroun",63,215,29.3023255813954
"5762",573264,"Osek","Jičín",29,99,29.2929292929293
"5763",564401,"Soběslavice","Liberec",24,82,29.2682926829268
"5764",577324,"Modřišice","Semily",79,270,29.2592592592593
"5765",541338,"Stará Huť","Příbram",220,752,29.2553191489362
"5766",532347,"Hostouň","Kladno",183,626,29.2332268370607
"5767",581101,"Velká Skrovnice","Ústí nad Orlicí",45,154,29.2207792207792
"5768",587788,"Rantířov","Jihlava",78,267,29.2134831460674
"5769",531316,"Karlštejn","Beroun",137,469,29.2110874200426
"5770",581232,"Zářecká Lhota","Ústí nad Orlicí",33,113,29.2035398230088
"5771",545228,"Včelná","České Budějovice",311,1065,29.2018779342723
"5772",537161,"Hradčany","Nymburk",42,144,29.1666666666667
"5773",542423,"Černouček","Litoměřice",49,168,29.1666666666667
"5774",562009,"Rynárec","Pelhřimov",105,360,29.1666666666667
"5775",566543,"Myslinka","Plzeň-sever",28,96,29.1666666666667
"5776",573434,"Lhota","Zlín",140,480,29.1666666666667
"5777",533017,"Unhošť","Kladno",718,2462,29.1632818846466
"5778",582271,"Rozseč nad Kunštátem","Blansko",93,319,29.153605015674
"5779",530000,"Křivsoudov","Benešov",67,230,29.1304347826087
"5780",536580,"Řepov","Mladá Boleslav",106,364,29.1208791208791
"5781",529834,"Mezná","Pelhřimov",23,79,29.1139240506329
"5782",539392,"Kosoř","Praha-západ",138,474,29.1139240506329
"5783",598429,"Trhové Dušníky","Příbram",69,237,29.1139240506329
"5784",549274,"Rašín","Jičín",16,55,29.0909090909091
"5785",568554,"Rybí","Nový Jičín",200,688,29.0697674418605
"5786",583634,"Podolí","Brno-venkov",237,816,29.0441176470588
"5787",577626,"Turnov","Semily",2247,7737,29.0422644435828
"5788",579751,"Trotina","Trutnov",9,31,29.0322580645161
"5789",588199,"Vystrčenovice","Jihlava",18,62,29.0322580645161
"5790",531863,"Nedomice","Mělník",47,162,29.0123456790123
"5791",577359,"Ohrazenice","Semily",188,648,29.0123456790123
"5792",570125,"Chudeřice","Hradec Králové",38,131,29.0076335877863
"5793",553417,"Želeč","Tábor",145,500,29
"5794",544442,"Dubné","České Budějovice",249,859,28.9871944121071
"5795",588148,"Věžnička","Jihlava",20,69,28.9855072463768
"5796",532631,"Malé Kyšice","Kladno",84,290,28.9655172413793
"5797",549291,"Božetice","Písek",66,228,28.9473684210526
"5798",584037,"Tvarožná","Brno-venkov",231,798,28.9473684210526
"5799",596078,"Lubné","Brno-venkov",11,38,28.9473684210526
"5800",563641,"Koberovy","Jablonec nad Nisou",178,615,28.9430894308943
"5801",554031,"Nevolice","Domažlice",35,121,28.9256198347107
"5802",574236,"Mezilečí","Náchod",24,83,28.9156626506024
"5803",578797,"Štichovice","Plzeň-sever",24,83,28.9156626506024
"5804",579408,"Kohoutov","Trutnov",37,128,28.90625
"5805",557978,"Plzeň 10-Lhota","Plzeň-město",198,685,28.9051094890511
"5806",537454,"Lysá nad Labem","Nymburk",1377,4765,28.8982161594963
"5807",548073,"Ježov","Pelhřimov",13,45,28.8888888888889
"5808",551546,"Dubovice","Pelhřimov",13,45,28.8888888888889
"5809",579149,"Dolní Dvůr","Trutnov",52,180,28.8888888888889
"5810",569704,"Věžnice","Havlíčkův Brod",67,232,28.8793103448276
"5811",553310,"Vlkov","Tábor",28,97,28.8659793814433
"5812",535591,"Zvíkov","České Budějovice",43,149,28.8590604026846
"5813",538515,"Mratín","Praha-východ",178,617,28.8492706645057
"5814",535737,"Vidov","České Budějovice",94,326,28.8343558282209
"5815",571199,"Bratřínov","Praha-západ",32,111,28.8288288288288
"5816",570265,"Librantice","Hradec Králové",93,323,28.7925696594427
"5817",564796,"Výžerky","Praha-východ",21,73,28.7671232876712
"5818",544825,"Nedabyle","České Budějovice",65,226,28.7610619469027
"5819",530638,"Soběhrdy","Benešov",67,233,28.755364806867
"5820",531243,"Hýskov","Beroun",260,905,28.7292817679558
"5821",538094,"Brandýs nad Labem-Stará Boleslav","Praha-východ",2543,8861,28.6987924613475
"5822",505781,"Zápy","Praha-východ",107,373,28.686327077748
"5823",535346,"Plav","České Budějovice",74,258,28.6821705426357
"5824",544299,"Boršov nad Vltavou","České Budějovice",287,1001,28.6713286713287
"5825",541419,"Štětkovice","Příbram",45,157,28.6624203821656
"5826",534897,"Kly","Mělník",200,698,28.6532951289398
"5827",564818,"Dušníky","Litoměřice",53,185,28.6486486486486
"5828",533301,"Doubravčice","Kolín",91,318,28.6163522012579
"5829",511935,"Bukovec","Frýdek-Místek",202,706,28.6118980169972
"5830",539511,"Okrouhlo","Praha-západ",101,353,28.6118980169972
"5831",538230,"Hovorčovice","Praha-východ",350,1225,28.5714285714286
"5832",538329,"Klíčany","Praha-východ",48,168,28.5714285714286
"5833",561959,"Polevsko","Česká Lípa",60,210,28.5714285714286
"5834",564176,"Kryštofovo Údolí","Liberec",58,203,28.5714285714286
"5835",581011,"Sudslava","Ústí nad Orlicí",30,105,28.5714285714286
"5836",583090,"Hvozdec","Brno-venkov",52,182,28.5714285714286
"5837",598577,"Přerubenice","Rakovník",12,42,28.5714285714286
"5838",598950,"Lažánky","Strakonice",16,56,28.5714285714286
"5839",547034,"Praha 11","Hlavní město Praha",11257,39410,28.5638162902817
"5840",583936,"Syrovice","Brno-venkov",241,844,28.5545023696682
"5841",552321,"Hlavatce","Tábor",59,207,28.5024154589372
"5842",583537,"Ochoz u Brna","Brno-venkov",210,737,28.493894165536
"5843",598461,"Kňovice","Příbram",49,172,28.4883720930233
"5844",580627,"Lukavice","Ústí nad Orlicí",176,618,28.4789644012945
"5845",564427,"Světlá pod Ještědem","Liberec",154,542,28.4132841328413
"5846",551210,"Brno-Kníničky","Brno-město",169,595,28.4033613445378
"5847",540561,"Letkov","Plzeň-město",111,391,28.3887468030691
"5848",536610,"Semčice","Mladá Boleslav",109,384,28.3854166666667
"5849",546470,"Litíč","Trutnov",21,74,28.3783783783784
"5850",574953,"Dříteč","Pardubice",59,208,28.3653846153846
"5851",573736,"Vidochov","Jičín",51,180,28.3333333333333
"5852",576352,"Jílovice","Hradec Králové",51,180,28.3333333333333
"5853",542482,"Záluží","Litoměřice",28,99,28.2828282828283
"5854",534862,"Zvěřínek","Nymburk",41,145,28.2758620689655
"5855",554316,"Stráž","Domažlice",39,138,28.2608695652174
"5856",537683,"Poděbrady","Nymburk",2184,7733,28.2425966636493
"5857",570818,"Dalovice","Mladá Boleslav",35,124,28.2258064516129
"5858",571865,"Mukařov","Mladá Boleslav",33,117,28.2051282051282
"5859",568708,"Horní Krupá","Havlíčkův Brod",86,305,28.1967213114754
"5860",577430,"Radostná pod Kozákovem","Semily",73,259,28.1853281853282
"5861",544400,"Doudleby","České Budějovice",71,252,28.1746031746032
"5862",538213,"Praha 20","Hlavní město Praha",2230,7921,28.1530109834617
"5863",577499,"Roztoky u Jilemnice","Semily",166,591,28.087986463621
"5864",561088,"Příbraz","Jindřichův Hradec",39,139,28.0575539568345
"5865",545066,"Srubec","České Budějovice",375,1337,28.0478683620045
"5866",561029,"Světce","Jindřichův Hradec",21,75,28
"5867",532169,"Buštěhrad","Kladno",465,1662,27.9783393501805
"5868",583448,"Moutnice","Brno-venkov",174,622,27.9742765273312
"5869",535575,"Habří","České Budějovice",19,68,27.9411764705882
"5870",551431,"Brno-Útěchov","Brno-město",138,494,27.9352226720648
"5871",582841,"Blažovice","Brno-venkov",200,716,27.9329608938547
"5872",573884,"Bezděkov nad Metují","Náchod",81,290,27.9310344827586
"5873",572799,"Časy","Pardubice",31,111,27.9279279279279
"5874",546283,"Svojkov","Česká Lípa",36,129,27.906976744186
"5875",583596,"Ostopovice","Brno-venkov",264,946,27.906976744186
"5876",588156,"Vílanec","Jihlava",48,172,27.906976744186
"5877",569879,"Blešno","Hradec Králové",65,233,27.8969957081545
"5878",574571,"Velké Petrovice","Náchod",65,233,27.8969957081545
"5879",539384,"Kněževes","Praha-západ",92,330,27.8787878787879
"5880",549070,"Březina","Jičín",17,61,27.8688524590164
"5881",573141,"Lukavec u Hořic","Jičín",39,140,27.8571428571429
"5882",569208,"Olešenka","Havlíčkův Brod",27,97,27.8350515463918
"5883",535826,"Adamov","České Budějovice",128,460,27.8260869565217
"5884",533718,"Stříbrná Skalice","Praha-východ",198,712,27.8089887640449
"5885",545007,"Římov","České Budějovice",132,475,27.7894736842105
"5886",566331,"Hvožďany","Domažlice",5,18,27.7777777777778
"5887",550396,"Němčice","Prachatice",33,119,27.7310924369748
"5888",544612,"Jankov","České Budějovice",61,220,27.7272727272727
